,50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_to_post,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_shot_shot_assist,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
32,,,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,,,,b205afe4-789e-5efa-9452-08900ed21b2d,82,,,"[45.2, 51.8]",4003641,2,,0.0092315516,0.0104721887,-0.0012406372,0.0100163976,0.0072993496,0.0027170479,0.0039576851,,,,-0.397271,,Head,,,"[59.5, 45.8]",,High Pass,,15.51,Incomplete,,37.0,Midfield third - Center - Forwards - Short - Ground Pass,0.9980552364,0.2280875146,,,,,,,,,1,Regular Play,Mátyás Tajti,35313.0,Center Attacking Midfield,7,Ujpest,1033,['822cdbb0-a40d-5433-8c7a-ce87224631b7'],3,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:03.192,Pass,
33,,,,,,,,,,,,,,,,,,2.11,,,,,,,,,,,,,,822cdbb0-a40d-5433-8c7a-ce87224631b7,83,,,"[60.6, 34.3]",4003641,2,,0.0089483559,0.0072993496,0.0016490063,0.0109777907,0.0104721887,0.000505602,-0.0011434043,,,,0.285424,,Head,,,"[86.5, 41.9]",,High Pass,,26.99,Incomplete,,53.0,Midfield third - Center - Forwards - Short - Ground Pass,0.3706195588,0.384205997,,,,,,,Recovery,,1,Regular Play,Martin Chlumecký,131284.0,Left Center Back,7,Ujpest,1033,"['b205afe4-789e-5efa-9452-08900ed21b2d', 'de93cd9e-4bb0-5025-9f90-bcc32c25e5dd']",4,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:02:04.892,Pass,
34,,,,,,,,,,,,,,,,,,1.869,,,,,,,,,,,,,,de93cd9e-4bb0-5025-9f90-bcc32c25e5dd,84,,,"[33.6, 38.2]",4003641,2,,0.021994004,0.0092315516,0.0127624525,0.0098573789,0.0100163976,-0.0001590187,-0.0129214711,,,,-0.140852,,Head,,,"[47.0, 36.3]",,High Pass,,13.53,Incomplete,,48.0,Defensive third - Center - Forwards - Short - Ground Pass,0.8771624391,0.443505466,,,,,,,Recovery,,1,Regular Play,Davit Kobouri,46812.0,Left Center Back,7,Ujpest,1033,"['19c8cdb2-68c5-534b-a579-5754fe179121', '822cdbb0-a40d-5433-8c7a-ce87224631b7']",7,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:07.002,Pass,
35,,,,,,,,,,,,,,,,,,3.168,,,,,,,,,,,,,,19c8cdb2-68c5-534b-a579-5754fe179121,86,,,"[73.1, 43.8]",4003641,2,,0.0084847938,0.0089483559,-0.0004635621,0.052601438,0.0109777907,0.0416236473,0.0420872094,,,True,0.286256,,,,,"[99.6, 51.6]",,High Pass,,27.62,,,8.0,Midfield third - Center - To right - Short - Ground Pass,0.6402737332,0.1605647802,Bence Balazs Bíró,101836.0,,,,,Recovery,,1,Regular Play,Abdulrasaq Ridwan Popoola,484631.0,Center Defensive Midfield,8,Kisvárda,2484,"['e57b6f7c-562d-5e2b-917a-b9e856ec1dbe', 'de93cd9e-4bb0-5025-9f90-bcc32c25e5dd', '720d8508-295e-5e39-99bc-60954310687a']",8,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:02:08.871,Pass,True
36,,,,,,,,,,,,,,,,,,1.478,,,,,,,,,,,,,,eddd81c0-0e91-5d42-b914-dcb79cd49138,91,,,"[102.3, 56.2]",4003641,2,,0.0098887878,0.0089915833,0.0008972045,0.0141076101,0.0502223223,-0.0361147122,-0.0370119167,,,,2.872425,,Right Foot,,,"[93.6, 58.6]",,Ground Pass,,9.02,Incomplete,,55.0,Attacking third - Right - Backwards - Short - Ground Pass,0.9976475405,0.9585216045,,,,,,,,,1,Regular Play,Bence Balazs Bíró,101836.0,Right Center Forward,8,Kisvárda,2484,"['7752cc22-9f96-5dd3-8e1a-899dd10f0aed', 'a99896c2-2964-5a34-96b5-fd58ccc6e2db']",14,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:02:14.306,Pass,
37,,,,,,,,,,,,,,,,,,0.142,,,,,,,,,,,,,,a3ecf2b2-8867-5d30-bcee-8d17d925e9b4,103,,,"[89.5, 48.2]",4003641,2,,0.0089267595,0.0099838339,-0.0010570744,0.0391712375,0.0350119583,0.0041592792,0.0052163536,,,,-0.135528,,Left Foot,,,"[93.9, 47.6]",,Low Pass,,4.44,Incomplete,,56.0,Attacking third - Center - To left - Short - Ground Pass,0.8160543269,0.4080913067,,,,,,,,,1,Regular Play,Gábor Molnár Horváth,405806.0,Center Attacking Midfield,10,Kisvárda,2484,"['a2de58c4-f26b-5ea6-b70e-4e16ea93314d', '1a1370c3-74eb-5a4d-9443-4b24f7aa65d4']",20,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:02:20.225,Pass,
38,,,,,,,,,,,,,,,,,,1.004,,,,,,,,,,,,,,17fb2be9-a523-5e3c-835c-dc75c02a8b22,114,,,"[41.0, 41.2]",4003641,2,,0.0111327376,0.0100775398,0.0010551978,0.0141466334,0.0125873135,0.0015593199,0.0005041221,True,,,-2.413275,,Right Foot,,,"[33.6, 34.6]",,Ground Pass,,9.92,,,,,,0.9985338449,João Aniceto Grandela Nunes,7977.0,,,,,Free Kick,,1,From Free Kick,Damian Rasak,12829.0,Right Defensive Midfield,12,Ujpest,1033,['48464a96-0e14-5930-9d3d-8dddf05bec33'],51,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:51.469,Pass,
39,,,,,,,,,,,,,,,,,,1.815,,,,,,,,,,,,,,8566ae3e-b075-59d6-a270-0dd5a62b6e6f,116,,,"[32.0, 35.9]",4003641,2,,0.0118398136,0.0111327376,0.0007070759,0.0072711199,0.0141466334,-0.0068755136,-0.0075825895,,,,2.870197,,Right Foot,,,"[9.0, 42.3]",,Ground Pass,,23.87,,,16.0,Defensive third - Left - To right - Short - Ground Pass,0.7802224271,0.9962154031,Dávid Banai,404208.0,,,,,,,1,From Free Kick,João Aniceto Grandela Nunes,7977.0,Right Center Back,12,Ujpest,1033,['3548c2d6-1b49-5be3-97b6-a53dd9ecf7e8'],53,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:53.646,Pass,
40,,,,,,,,,,,,,,,,,,4.193,,,,,,,,,,,,,,eadebbcf-d68c-5bc7-8e8d-ab06637cc8c8,120,,,"[8.7, 45.8]",4003641,2,,0.0077268723,0.012472433,-0.0047455607,0.0102896653,0.007758799,0.0025308663,0.007276427,,,,0.032722,,Right Foot,,,"[69.8, 47.8]",,High Pass,,61.13,Incomplete,,14.0,Defensive third - Center - Forwards - Long - High Pass,0.9810020247,0.227813527,,,,,,,,,1,From Free Kick,Dávid Banai,404208.0,Goalkeeper,12,Ujpest,1033,"['ef7956c6-6356-51d3-b4fe-58c90ae44fe0', '7055a565-a56d-577f-bc1c-6b796ae5d998', '15696c78-e2cb-5f54-86e4-5889a4814106']",55,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:55.984,Pass,True
41,,,,,,,,,,,,,,,,,,1.917,,,,,,,,,,,,,,15696c78-e2cb-5f54-86e4-5889a4814106,121,,,"[50.3, 32.3]",4003641,3,,0.0104687801,0.007758799,0.0027099811,0.01086732,0.012472433,-0.001605113,-0.0043150941,,,,0.551913,,Head,,,"[71.9, 45.6]",,High Pass,,25.37,,,53.0,Midfield third - Center - Forwards - Short - Ground Pass,0.5135163344,0.2838379443,Bence Balazs Bíró,101836.0,,,,,Recovery,,1,Regular Play,Aleksandar Jovičić,28394.0,Right Center Back,13,Kisvárda,2484,"['5dc297a1-08d8-57ef-aa56-3df23da7152a', 'eadebbcf-d68c-5bc7-8e8d-ab06637cc8c8']",0,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:03:00.177,Pass,
42,,,,,,,,,,,,,,,,,,0.762,,,,,,,,,,,,,,f08f28fd-833b-5f3d-898f-be4ca5464ca1,124,,,"[65.9, 44.1]",4003641,3,,0.013886014,0.0104687801,0.0034172339,0.010906864,0.01086732,3.9544e-05,-0.00337769,,,,0.363393,,Head,,,"[73.0, 46.8]",,Low Pass,,7.6,Incomplete,,2.0,Attacking third - Center - To right - Short - Ground Pass,0.4398408027,0.4068312347,,,,,,,,,1,Regular Play,Bence Balazs Bíró,101836.0,Right Center Forward,13,Kisvárda,2484,['595ba5ba-a476-5522-85cc-f5840c704756'],3,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:03:03.384,Pass,
43,,,,,,,,,,,,,,,,,,0.704,,,,,,,,,,,,,,6e8c0797-bc88-535b-84ce-5a8aad87ca20,128,,,"[48.7, 34.6]",4003641,3,,0.0117087914,0.0112524312,0.0004563602,0.0164237246,0.0141168907,0.0023068339,0.0018504737,,,,0.451814,,Right Foot,,,"[55.5, 37.9]",,Ground Pass,,7.56,,,48.0,Defensive third - Center - Forwards - Short - Ground Pass,0.5748617755,0.8993176222,Mátyás Tajti,35313.0,,,,,,,1,Regular Play,Tom Lacoux,68861.0,Left Defensive Midfield,14,Ujpest,1033,"['01722ee8-57e4-57e6-bd92-f7acb29dbf1a', 'b42f5756-326d-51f7-8636-cd8dc92e64c1', '400a71c2-23cf-54c1-aadd-fee114adae95']",4,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:04.746,Pass,True
44,,,,,,,,,,,,,,,,,,0.868,,,,,,,,,,,,,,58a11eab-2fd6-555c-a0c9-63f1d3b81c04,132,,,"[48.5, 19.5]",4003641,3,,0.010440493,0.0100257881,0.0004147049,0.0155309141,0.0150890471,0.0004418669,2.7162e-05,,,,-0.16317,,Left Foot,,,"[64.9, 16.8]",,Ground Pass,,16.62,,,19.0,Midfield third - Left - Forwards - Short - Ground Pass,0.8221439116,0.8992636204,Krisztofer Horváth,40039.0,,,,,,,1,Regular Play,Mátyás Tajti,35313.0,Center Attacking Midfield,14,Ujpest,1033,"['888b1f9c-a15d-5fb6-9607-f5bf1c4c00d6', '9557f0d1-98bd-5839-8a4e-6c4e7f24eb15']",8,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:08.536,Pass,
45,,,,,,,,,,,,,,,,,,2.876,,,,,,,,,,,,,,be00c236-e820-5cea-9eb3-5cdfe73ed305,138,,,"[46.3, 23.1]",4003641,3,,0.0136224497,0.010440493,0.0031819567,0.0082976427,0.0155309141,-0.0072332714,-0.0104152281,,,,2.816166,,Left Foot,,,"[13.7, 34.1]",,Ground Pass,,34.41,,,38.0,Midfield third - Left - Backwards - Long - Ground Pass,0.9983727266,0.993144393,Dávid Banai,404208.0,,,,,Recovery,,1,Regular Play,Davit Kobouri,46812.0,Left Center Back,16,Ujpest,1033,['3610cb12-6fd8-5711-833e-c6a201fd13fb'],39,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:39.663,Pass,
46,,,,,,,,,,,,,,,,,,5.266,,,,,,,,,,,,,,17cdcbe2-c453-5243-ac02-c8ea8565672d,142,,,"[15.6, 35.3]",4003641,3,,0.007342298,0.0152086187,-0.0078663207,0.0098781716,0.0086619342,0.0012162374,0.0090825581,,True,,-0.49568,,Right Foot,,,"[80.7, 0.1]",,High Pass,,74.01,Out,,52.0,Defensive third - Center - Forwards - Long - High Pass,0.9727034439,0.3678159714,,,,,,,,,1,Regular Play,Dávid Banai,404208.0,Goalkeeper,16,Ujpest,1033,"['fa078579-4716-5e24-8496-1bda36f35c1b', '18269573-8173-567e-b7ca-689cf4d5a6dc']",49,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:49.718,Pass,True
47,,,,,,,,,,,,,,,,,,1.666,,,,,,,,,,,,,,3e467365-07e2-5e78-9a96-fbdd3be952c4,143,,,"[43.5, 80.0]",4003641,4,,0.0106453262,0.0098781716,0.0007671546,0.0124598471,0.007342298,0.0051175491,0.0043503945,,,,-0.506435,,,,,"[56.3, 72.9]",,High Pass,,14.64,,,,,,0.7416841984,Krisztián Nagy,404977.0,,,,,Throw-in,,1,From Throw In,Branimir Cipetić,46426.0,Right Back,17,Kisvárda,2484,['2988929d-0ebc-54d6-857b-15d30fc30e94'],5,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:04:05.097,Pass,
48,,,,,,,,,,,,,,,,,,0.061,,,,,,,,,,,,,,f768d542-3f58-56b1-b4ab-dca6b2633a08,146,,,"[56.6, 72.6]",4003641,4,,0.0088891247,0.0106453262,-0.0017562015,0.010079219,0.0124598471,-0.0023806281,-0.0006244266,,,True,-0.358771,,,,,"[57.4, 72.3]",,Low Pass,,0.85,Incomplete,,12.0,Midfield third - Right - Forwards - Short - Ground Pass,0.9897402636,0.2404824048,,,,,,,,,1,From Throw In,Krisztián Nagy,404977.0,Right Center Midfield,17,Kisvárda,2484,"['0553adc1-feda-51ac-bb9a-a2c102b0944b', '4c3e26d0-68ff-5cb5-aa4f-ded651362f91']",6,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:04:06.702,Pass,True
49,,,,,,,,,,,,,,,,,,0.961,,,,,,,,,,,,,,45bf1bc1-3282-559a-ab43-7415b179b6c0,148,,,"[59.4, 80.0]",4003641,4,,0.0108062541,0.0088891247,0.0019171294,0.0112323845,0.010079219,0.0011531655,-0.0007639639,,,,-0.304396,,,,,"[82.0, 72.9]",,High Pass,,23.69,Incomplete,,,,,0.4502028525,,,,,,,Throw-in,,1,From Throw In,Branimir Cipetić,46426.0,Right Back,18,Kisvárda,2484,['e7e3b84a-75ad-593a-80a4-0d080c649c40'],16,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:04:16.391,Pass,
50,,,,,,,,,,,,,,,,,,1.388,,,,,,,,,,,,,,e7e3b84a-75ad-593a-80a4-0d080c649c40,149,,,"[38.1, 7.2]",4003641,4,,0.0106700081,0.010079219,0.0005907891,0.0074895616,0.0088891247,-0.0013995632,-0.0019903523,,,,0.160375,,Left Foot,,,"[58.5, 10.5]",,High Pass,,20.67,,,19.0,Midfield third - Left - Forwards - Short - Ground Pass,0.9904458019,0.5129976869,Mátyás Tajti,35313.0,,,,,Recovery,,1,Regular Play,Davit Kobouri,46812.0,Left Center Back,19,Ujpest,1033,"['6e1681a8-0f73-56de-8672-dc1f75102047', '45bf1bc1-3282-559a-ab43-7415b179b6c0']",17,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:17.352,Pass,
51,,,,,,,,,,,,,,,,,,1.014,,,,,,,,,,,,,,ba0d1859-c098-5ac0-8a17-fde797834e4a,152,,,"[56.9, 10.2]",4003641,4,,0.0095639648,0.0106700081,-0.0011060433,0.0167387221,0.0074895616,0.0092491605,0.0103552039,,,,-0.338143,,Head,,,"[66.0, 7.0]",,Low Pass,,9.65,,,19.0,Midfield third - Left - Forwards - Short - Ground Pass,0.8254209989,0.6474431157,Giorgi Beridze,28763.0,,,,,,,1,Regular Play,Mátyás Tajti,35313.0,Center Attacking Midfield,19,Ujpest,1033,"['4a90f9f8-e16e-5e5f-a75b-6c8c0f08efe7', 'fc575239-3df2-56eb-bb7c-7617a9dd0cc3']",18,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:18.740,Pass,True
52,,,,,,,,,,,,,,,,,,0.609,,,,,,,,,,,,,,d6657f43-65dd-59bb-93dd-75ce0e82d8ca,155,,,"[65.9, 9.7]",4003641,4,,0.0091285221,0.0096042212,-0.0004756991,0.0149785718,0.0177404117,-0.0027618399,-0.0022861408,,,,-0.312901,,Right Foot,,,"[69.3, 8.6]",,Ground Pass,,3.57,,,57.0,Midfield third - Left - Forwards - Short - Ground Pass,0.9262969192,0.9015123248,Krisztofer Horváth,40039.0,,,,,,,1,Regular Play,Giorgi Beridze,28763.0,Center Forward,19,Ujpest,1033,"['9db1b844-e3fe-5ddd-ac2c-b0f7c598cad7', '8fc8ed43-75c2-5d2a-ae17-4abd12d7d7c5']",19,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:19.848,Pass,
53,,,,,,,,,,,,,,,,,,0.721,,,,,,,,,,,,,,b49d1058-579c-545d-997e-8af9851ed04f,167,,,"[84.3, 23.7]",4003641,4,,0.0100610945,0.011660438,-0.0015993435,0.0215117652,0.0119177848,0.0095939804,0.0111933239,,,,-2.843094,,Right Foot,,,"[77.8, 21.7]",,Ground Pass,,6.8,,,27.0,Midfield third - Left - To left - Short - Ground Pass,0.6159273753,0.9392169714,Mátyás Tajti,35313.0,,,,,Recovery,,1,Regular Play,Krisztofer Horváth,40039.0,Left Wing,19,Ujpest,1033,"['3d44d62d-c6ce-5c6c-b9d6-7352e10c7775', 'eb1fd837-8e47-583f-b584-c6c9f8347c86']",24,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:24.171,Pass,True
54,,,,,,,,,,,,,,,,,,0.813,,,,,,,,,,,,,,07b71097-1ca1-5720-ac1e-7e0e1db830fc,171,,,"[84.4, 16.8]",4003641,4,,0.0086296098,0.0093138441,-0.0006842343,0.024944121,0.0221737213,0.0027703997,0.003454634,,,,-0.586198,,Right Foot,,,"[97.2, 8.3]",,Ground Pass,,15.37,,,15.0,Attacking third - Left - Forwards - Short - Ground Pass,0.9491657767,0.8771700859,Giorgi Beridze,28763.0,,,,,,,1,Regular Play,Mátyás Tajti,35313.0,Center Attacking Midfield,19,Ujpest,1033,"['af957895-809d-5ffb-aee0-cbce12c138f5', '639fd3b0-802e-563a-b91f-0370aa3c3ce7', '84295901-14e3-5948-9e47-e0fbe54f5d08']",26,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:26.615,Pass,True
55,,,,,,,,,,,,,,,,,,0.685,,,,,,,,,,,,,,e577c1de-c0d8-5361-b8e1-601cdb6b521c,176,,,"[97.0, 15.7]",4003641,4,,0.0087808594,0.008978379,-0.0001975195,0.0242110621,0.028130766,-0.0039197039,-0.0037221843,,,,-2.677945,,Right Foot,,,"[92.0, 13.2]",,Ground Pass,,5.59,,,24.0,Attacking third - Left - Backwards - Short - Ground Pass,0.9997685181,0.9464654922,Mátyás Tajti,35313.0,,,,,,,1,Regular Play,Giorgi Beridze,28763.0,Center Forward,19,Ujpest,1033,"['4aa92112-f5b0-5769-a7f6-b5c7d4a5ec4c', '987e6c9f-4c27-55d9-a08b-366d89474d23', '44a36877-f3f1-5df5-8cb1-011ceade7eee']",29,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:29.267,Pass,True
56,,,,,,,,,,,,,,,,,,0.861,,,,,,,,,,,,,,25277c27-ad16-5d40-b4a3-cf4fa48a0a36,188,,,"[75.5, 31.3]",4003641,4,,0.0103763007,0.009969051,0.0004072497,0.0248019714,0.0233978797,0.0014040917,0.000996842,,,,1.570796,,Right Foot,,,"[75.5, 46.1]",,Ground Pass,,14.8,,,2.0,Attacking third - Center - To right - Short - Ground Pass,0.8794671394,0.955765903,Damian Rasak,12829.0,,,,,,,1,Regular Play,Tom Lacoux,68861.0,Left Defensive Midfield,21,Ujpest,1033,"['f84f6dfa-aeb1-5740-beac-d4f11f2d0423', '614463b0-28be-5eaa-8543-30253bfd3d45', '564d0754-cbcd-5417-8207-dcc886ff8cb2']",37,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:37.352,Pass,True
57,,,,,,,,,,,,,,,,,,1.642,,,,,,,,,,,,,,f972896a-ae99-571d-836f-8df63d8ff71d,191,,,"[74.1, 51.8]",4003641,4,,0.0091967173,0.0093712034,-0.0001744861,0.0202513691,0.023936227,-0.0036848579,-0.0035103718,,,,1.362115,,Right Foot,,,"[77.7, 68.8]",,Ground Pass,,17.38,,,17.0,Midfield third - Right - Forwards - Short - Ground Pass,0.4294154163,0.9791166186,Bence Gergényi,404242.0,,,,,,,1,Regular Play,Damian Rasak,12829.0,Right Defensive Midfield,21,Ujpest,1033,"['446daa4f-af56-5825-9753-b16bc8b31520', 'bcf6d2be-98f7-52ec-96b5-d1f8e7f177d8']",39,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:39.362,Pass,
58,,,,,,,,,,,,,,,,,,1.516,,,,,,,,,,,,,,29510d70-e71b-58db-a438-efd9e725eb34,194,,,"[84.6, 71.2]",4003641,4,,0.0087108044,0.0089624738,-0.0002516694,0.0330951326,0.0224479847,0.0106471479,0.0108988173,,,,0.050167,,Left Foot,,,"[108.5, 72.4]",,Low Pass,,23.93,,,43.0,Attacking third - Right - Forwards - Short - Ground Pass,0.8659202796,0.5868650675,Aljoša Matko,101803.0,,,,,,,1,Regular Play,Bence Gergényi,404242.0,Right Back,21,Ujpest,1033,"['ef9fa413-5827-5c98-885f-4309e53285d2', '2f601bf0-d652-573c-b304-eb8a1a101be4']",42,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:42.612,Pass,
59,,,,,,,,,,,,,,,,,,1.149,,,,,,,,,,,,,,3595470c-d8f8-5c07-8991-9d029d9b539b,197,,,"[116.6, 72.9]",4003641,4,,0.0078188218,0.0087613091,-0.0009424873,0.0189554151,0.0301522091,-0.011196794,-0.0102543067,,,,-1.671129,,Right Foot,True,True,"[113.6, 43.1]",,Ground Pass,,29.95,Incomplete,,40.0,Attacking third - Right - To left - Short - High Pass,0.9993668462,0.1359594017,,,,,,,,0.0045817606,1,Regular Play,Aljoša Matko,101803.0,Right Wing,21,Ujpest,1033,"['f3cd2d2b-cdf0-5a9b-b7ab-52497842ab64', '3d5a24c6-2776-5f0e-85c2-767bf9c899e3']",45,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:45.744,Pass,
60,,,,,,,,,,,,,,,,,,1.619,,,,,,,,,,,,,,9a10dfc3-be85-5976-8b84-d22fb3ea0b70,199,,,"[107.9, 80.0]",4003641,5,,0.0098409122,0.0078188218,0.0020220904,0.0267901421,0.0189554151,0.0078347269,0.0058126366,True,,,-2.821447,,,,,"[89.2, 73.8]",,Low Pass,,19.7,,,,,,0.9947139621,Tom Lacoux,68861.0,,,,,Throw-in,,1,From Throw In,Bence Gergényi,404242.0,Right Back,22,Ujpest,1033,['0dc0ab0f-f89e-5627-898b-7f266f2e2734'],3,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:05:03.023,Pass,
61,,,,,,,,,,,,,,,,,,2.101,,,,,,,,,,,,,,e555fd92-2e5f-5d11-b6eb-4487317106fb,201,,,"[90.8, 66.9]",4003641,5,,0.0094075268,0.0098409122,-0.0004333854,0.0117675848,0.0267901421,-0.0150225572,-0.0145891719,,,,-0.9979,,Right Foot,True,,"[111.7, 34.5]",,High Pass,,38.56,Incomplete,,40.0,Attacking third - Right - To left - Short - High Pass,0.9911835211,0.2860076129,,,,,,,,0.047328074,1,From Throw In,Tom Lacoux,68861.0,Left Defensive Midfield,22,Ujpest,1033,['bd6fde2c-95e8-5f66-b7ef-b362794666e6'],6,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:05:06.450,Pass,
62,,,,,,,,,,,,,,,,,,2.545,,,,,,,,,,,,,,8355cd58-a05a-5c47-8455-cea42b14c697,204,,,"[5.7, 43.6]",4003641,5,,0.0138555476,0.0138881681,-3.26205e-05,0.0079473313,0.0089475652,-0.0010002339,-0.0009676134,,True,,-1.050908,,Drop Kick,,,"[30.6, 0.1]",,High Pass,,50.12,Out,,6.0,Defensive third - Center - To left - Short - Ground Pass,0.8629815871,0.7723424435,,,,True,,,,,1,From Keeper,Ilya Popovych,484629.0,Goalkeeper,23,Kisvárda,2484,['fedcb757-3b84-5a12-8dc8-ece10c5a5785'],20,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:05:20.012,Pass,
63,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0a083518-036a-5777-871e-d38a22de668c,205,,,"[82.9, 80.0]",4003641,5,,0.0097514251,0.0079473313,0.0018040938,0.0253565721,0.0138555476,0.0115010245,0.0096969306,,,,-1.016942,,,,,"[92.3, 64.8]",,Low Pass,,17.87,,,,,,0.865408957,Giorgi Beridze,28763.0,,,,,Throw-in,,1,From Throw In,Bence Gergényi,404242.0,Right Back,24,Ujpest,1033,['6209b7fa-812d-539c-9222-59fe88cd5b4b'],35,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:05:35.470,Pass,
64,,,,,,,,,,,,,,,,,,0.521,,,,,,,,,,,,,,aa00e4ab-964e-5c03-b648-b35eaaa169b9,214,,,"[27.8, 12.6]",4003641,5,,0.0128430445,0.0118546784,0.0009883661,0.0097845457,0.0114509594,-0.0016664136,-0.0026547797,,,,0.507099,,Left Foot,,,"[32.3, 15.1]",,Ground Pass,,5.15,,,50.0,Defensive third - Left - Forwards - Short - Ground Pass,0.9457762666,0.9325767159,Abdulrasaq Ridwan Popoola,484631.0,,,,,,,1,Regular Play,Sinan Medgyes,404182.0,Left Back,25,Kisvárda,2484,"['d44a82d4-9e49-5501-8d89-9ca773d2c50f', '1ac9e1f5-b8fe-50aa-ad45-375ede022741']",38,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:05:38.986,Pass,
65,,,,,,,,,,,,,,,,,,1.104,,,,,,,,,,,,,,662c2ba0-e356-5162-9aff-fff2a3f34137,218,,,"[35.0, 18.1]",4003641,5,,0.0124365101,0.0107544428,0.0016820673,0.0116854133,0.0125067485,-0.0008213352,-0.0025034025,,,,2.29127,,Right Foot,,,"[19.9, 35.3]",,Ground Pass,,22.89,,,16.0,Defensive third - Left - To right - Short - Ground Pass,0.7578925026,0.9951293468,Branimir Cipetić,46426.0,,,,,,,1,Regular Play,Abdulrasaq Ridwan Popoola,484631.0,Center Defensive Midfield,25,Kisvárda,2484,"['0ef7a8c2-3245-53eb-a6ae-7b9c63d1d1fd', '3af37b0d-cbfa-5779-8680-29d6f0048810']",40,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:05:40.256,Pass,
