50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_shot_goal_assist,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.029,,,,,,,,,,,,,22f4bded-44f0-5680-ba66-bc774898062a,90,,,"[55.8, 48.5]",4003600,2,0.0092444746,0.0097853038,-0.0005408293,0.0211513471,0.0181556772,0.0029956698,0.0035364991,,,,0.460766,,Right Foot,,,,"[69.7, 55.4]",,Ground Pass,15.52,,,37.0,Midfield third - Center - Forwards - Short - Ground Pass,0.9217568083,0.9085376263,Iuri José Picanço Medeiros,7138.0,,,,,,,1,From Free Kick,João Aniceto Grandela Nunes,7977.0,Right Center Back,9,Ujpest,1033,['176b4990-a1f3-5069-bc10-d4a80325d27b'],32,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:32.582,Pass,
,,,,,,,,,,,,,,,,,1.917,,,,,,,,,,,,,b0754d55-36f4-5293-80c6-4cced681acf4,93,,,"[64.5, 56.6]",4003600,2,0.0104214353,0.0094414884,0.0009799469,0.0156374015,0.0188606046,-0.0032232031,-0.00420315,,,,-2.149047,,Left Foot,,,,"[47.4, 30.4]",,Ground Pass,31.29,,,18.0,Midfield third - Right - To left - Short - Ground Pass,0.8749803124,0.993301034,André Lourenço Duarte,132838.0,,,,,,,1,From Free Kick,Iuri José Picanço Medeiros,7138.0,Center Attacking Midfield,9,Ujpest,1033,"['09483c86-a0fe-5017-afe5-c1cd13b18310', '6008287a-056a-5471-9952-f2a8b614edd6']",34,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:34.744,Pass,
,,,,,,,,,,,,,,,,,1.575,,,,,,,,,,,,,31d38ffd-a2df-5146-9975-6d650f92631b,96,,,"[47.1, 29.9]",4003600,2,0.0097712399,0.0104214353,-0.0006501954,0.0151847973,0.015160081,2.47164e-05,0.0006749118,,,,-1.193887,,Right Foot,,,,"[54.7, 10.7]",,Ground Pass,20.65,,,30.0,Midfield third - Center - To left - Short - Ground Pass,0.9979423936,0.9873144031,Damian Rasak,12829.0,,,,,,,1,From Free Kick,André Lourenço Duarte,132838.0,Left Center Back,9,Ujpest,1033,"['1948a84f-2fec-5223-aeda-a1f0f6a51897', '6fb2d812-937c-5491-bcc3-92dc10d3f223']",37,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:37.267,Pass,
,,,,,,,,,,,,,,,,,1.113,,,,,,,,,,,,,eba0d486-05f3-5f93-b1d5-5e543c3f5fc5,99,,,"[54.7, 10.7]",4003600,2,0.0093283048,0.0097712399,-0.0004429352,0.0159752592,0.0151847973,0.0007904619,0.0012333971,,,,-0.650135,,Right Foot,,,,"[64.3, 3.4]",,Ground Pass,12.06,,,19.0,Midfield third - Left - Forwards - Short - Ground Pass,0.9312171378,0.9721028805,Giorgi Beridze,28763.0,,,,,,,1,From Free Kick,Damian Rasak,12829.0,Left Defensive Midfield,9,Ujpest,1033,"['cb7cb42d-b115-5416-bdb9-cb1861235c8a', 'bae19672-2569-5e6b-a311-787e93e2da59']",39,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:39.044,Pass,
,,,,,,,,,,,,,,,,,1.662,,,,,,,,,,,,,334d6541-2562-5a12-9a21-2fc8d29d044d,102,,,"[57.8, 5.0]",4003600,2,0.012848462,0.0097056944,0.0031427676,0.0115528069,0.0142639009,-0.002711094,-0.0058538616,,,,2.476258,,Left Foot,,,,"[36.9, 21.4]",,Ground Pass,26.57,,,4.0,Midfield third - Left - Backwards - Short - Ground Pass,0.9051257867,0.9951003194,André Lourenço Duarte,132838.0,,,,,,,1,From Free Kick,Giorgi Beridze,28763.0,Left Wing,9,Ujpest,1033,"['278c9769-aae3-5ac4-9f6b-f4aaaed38cb7', '2e1362c2-face-58b1-b567-e5a4d5b46010']",41,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:41.051,Pass,
,,,,,,,,,,,,,,,,,1.933,,,,,,,,,,,,,7522d715-ef47-5d9e-8e7c-a62c0b6ebb06,106,,,"[34.4, 22.4]",4003600,2,0.0151820965,0.0106686596,0.0045134369,0.0089204516,0.0135427564,-0.0046223048,-0.0091357417,,,,2.326231,,Right Foot,,,,"[16.6, 41.3]",,Ground Pass,25.96,,,38.0,Midfield third - Left - Backwards - Long - Ground Pass,0.6115760499,0.9971766472,Riccardo Piscitelli,38335.0,,,,,,,1,From Free Kick,André Lourenço Duarte,132838.0,Left Center Back,9,Ujpest,1033,"['415c4052-3a57-5cce-a399-1e754b89dfe7', '9ce698ec-4f58-5fe0-933b-f317d13dd960']",44,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:44.352,Pass,
,,,,,,,,,,,,,,,,,1.736,,,,,,,,,,,,,427e4b98-53e6-576f-8d06-ddbd6039b3b8,110,,,"[16.3, 42.7]",4003600,2,0.0115356008,0.0140066883,-0.0024710875,0.0154113779,0.0088092936,0.0066020843,0.0090731718,,,,0.237922,,Left Foot,,,,"[49.7, 50.8]",,Low Pass,34.37,,,44.0,Defensive third - Center - To right - Short - Ground Pass,0.5335488744,0.4883934557,Iuri José Picanço Medeiros,7138.0,,,,,,,1,From Free Kick,Riccardo Piscitelli,38335.0,Goalkeeper,9,Ujpest,1033,"['9f897172-645c-5e3d-b11d-f367ef6d19bf', '969061c7-37ee-5f65-a843-f0c764a5d9e1', '6c8ecb78-e773-5201-bad5-577acc93ae7d']",48,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:48.379,Pass,True
,,,,,,,,,,,,,,,,,1.511,,,,,,,,,,,,,a40ad24a-1787-5280-a499-5f0ebbc349d1,113,,,"[49.7, 50.8]",4003600,2,0.0110769225,0.0115356008,-0.0004586782,0.0194196608,0.0154113779,0.0040082829,0.0044669611,,,,-0.785398,,Left Foot,,,,"[63.3, 37.2]",,Ground Pass,19.23,,,37.0,Midfield third - Center - Forwards - Short - Ground Pass,0.7792806694,0.7722859383,Gleofilo Sabrino Rudewald Vlijter,103341.0,,,,,,,1,From Free Kick,Iuri José Picanço Medeiros,7138.0,Center Attacking Midfield,9,Ujpest,1033,"['add2c07c-430f-5214-901f-bbbd71a2046f', 'ef1b88bf-378c-5ad9-9d88-a5d26717686d']",50,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:50.115,Pass,True
,,,,,,,,,,,,,,,,,4.884,,,,,,,,,,,,,8ce2bac8-6109-5bdc-a11a-675d1ea1b512,117,,,"[63.1, 34.8]",4003600,2,0.0083094854,0.0114126187,-0.0031031333,0.0245578624,0.0194835793,0.0050742831,0.0081774164,,,,-0.630681,,Left Foot,,,,"[107.2, 2.6]",,Ground Pass,54.6,,,25.0,Midfield third - Right - To left - Long - High Pass,0.6720451448,0.7876747847,Giorgi Beridze,28763.0,,,,,,,1,From Free Kick,Gleofilo Sabrino Rudewald Vlijter,103341.0,Center Forward,9,Ujpest,1033,"['8568e8c0-dc14-56b7-81a6-d99667274a63', '3a820a28-32e6-5928-9b8b-f06c49d42ca8', 'd6caf677-b07a-5a85-8ab0-5f528a1b05b2']",52,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:52.291,Pass,True
,,,,,,,,,,,,,,,,,1.052,,,,,,,,,,,,,26fd1383-2e26-5ac3-a584-b5539b0edf82,120,,,"[109.3, 12.8]",4003600,2,0.0091766436,0.0085418709,0.0006347727,0.0473022498,0.0341677032,0.0131345466,0.0124997739,,,,2.196281,,Right Foot,,,,"[97.6, 29.0]",,Ground Pass,19.98,,,7.0,Attacking third - Left - To right - Short - Ground Pass,0.7618707006,0.763297081,Damian Rasak,12829.0,,,,,,,1,From Free Kick,Giorgi Beridze,28763.0,Left Wing,9,Ujpest,1033,"['4d12b23d-7012-56f4-aefc-b67e7b9207ae', '4eeeb5be-1881-51fe-aa95-61ba19267964']",59,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:59.595,Pass,
,,,,,,,,,,,,,,,,,1.376,,,,,,,,,,,,,1f01cd3b-80bb-573e-9e23-26db26d881f7,129,,,"[78.7, 20.0]",4003600,3,0.0084290998,0.0089649595,-0.0005358597,0.0207031146,0.0231427457,-0.0024396311,-0.0019037714,,,,-1.192502,,Left Foot,,,,"[84.9, 4.4]",,Ground Pass,16.79,,,57.0,Midfield third - Left - Forwards - Short - Ground Pass,0.4615513825,0.96489501,Krisztián Tamás,348792.0,,,,,,,1,From Free Kick,Iuri José Picanço Medeiros,7138.0,Center Attacking Midfield,9,Ujpest,1033,"['00213ab3-8cd8-588e-8dab-64dabd82d3b7', 'dfd2d43d-a1af-52d8-b07a-fca86cb636ef']",7,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:07.070,Pass,
,,,,,,,,,,,,,,,,,1.178,,,,,,,,,,,,,a3e623b4-628e-5217-bf8b-6cc10413711a,132,,,"[85.1, 6.0]",4003600,3,0.0083545698,0.0084555838,-0.000101014,0.0198009647,0.0224263463,-0.0026253816,-0.0025243675,,,,2.683293,,Left Foot,,,,"[70.1, 13.4]",,Ground Pass,16.73,,,32.0,Midfield third - Left - To right - Short - Ground Pass,0.5801572181,0.9917923212,André Lourenço Duarte,132838.0,,,,,,,1,From Free Kick,Krisztián Tamás,348792.0,Left Back,9,Ujpest,1033,"['5487d90c-77cd-5daf-860f-6526896c1120', '8d3ed0bb-6bdf-57be-a3c2-b31bf2c2a4db']",10,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:10.675,Pass,
,,,,,,,,,,,,,,,,,2.646,,,,,,,,,,,,,dac21638-8107-5bc4-b892-1e70f48e15c1,135,,,"[70.9, 11.6]",4003600,3,0.0055934861,0.0083545698,-0.0027610837,0.0091936551,0.0198009647,-0.0106073096,-0.007846226,,True,,-0.398686,,Right Foot,,,,"[98.2, 0.1]",,High Pass,29.62,Injury Clearance,,13.0,Midfield third - Left - Forwards - Short - High Pass,0.9481800915,0.5083262324,,,,,,,,,1,From Free Kick,André Lourenço Duarte,132838.0,Left Center Back,9,Ujpest,1033,,13,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:13.602,Pass,
,,,,,,,,,,,,,,,,,0.853,,,,,,,,,,,,,89bad496-62f5-5087-9b9a-7ec416091643,137,,,"[27.9, 80.0]",4003600,3,0.0131932888,0.0091936551,0.0039996337,0.0077579925,0.0055934861,0.0021645064,-0.0018351274,,,,-2.84868,,,,,,"[21.6, 78.1]",,Low Pass,6.58,,,,,,0.995822072,Pavlos Korrea,139471.0,,,,,Throw-in,,1,From Throw In,Milán Májer,404960.0,Right Wing Back,10,Nyíregyháza Spartacus,2215,['94c09d0f-e88b-55b1-8d1c-07d975689ed1'],52,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:03:52.701,Pass,
,,,,,,,,,,,,,,,,,4.224,,,,,,,,,,,,,4ef6e836-d3d6-5778-bfc3-532d19604218,140,,,"[21.6, 78.1]",4003600,3,0.0135427564,0.0131932888,0.0003494676,0.0106686596,0.0077579925,0.0029106671,0.0025611995,,,,-0.266252,,Right Foot,,,,"[88.7, 59.8]",,High Pass,69.55,Injury Clearance,,54.0,Defensive third - Center - Forwards - Long - High Pass,0.7799873054,0.2977375686,,,,,,,,,1,From Throw In,Pavlos Korrea,139471.0,Right Center Back,10,Nyíregyháza Spartacus,2215,['d1bc68b3-a25f-505a-90dd-cb9ed2635c6f'],55,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:03:55.441,Pass,
,,,,,,,,,,,,,,,,,1.658,,,,,,,,,,,,,a1487eb9-d970-514e-b137-af012ceabf47,143,,,"[33.4, 22.0]",4003600,4,0.0103663513,0.0107097505,-0.0003433991,0.0144100962,0.0133690089,0.0010410873,0.0013844864,,,,-0.774646,,Right Foot,,,,"[42.8, 12.8]",,Ground Pass,13.15,,,50.0,Defensive third - Left - Forwards - Short - Ground Pass,0.5728756847,0.9610584378,André Lourenço Duarte,132838.0,,,,,,,1,Regular Play,Riccardo Piscitelli,38335.0,Goalkeeper,11,Ujpest,1033,"['fd2667e7-a45c-5a76-a8cb-14dd31ca9fcc', 'b004a563-cabe-5460-9160-6567973e7493']",1,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:01.118,Pass,
,,,,,,,,,,,,,,,,,1.52,,,,,,,,,,,,,fe4d31a5-2ada-5355-9af8-efd8c571b034,146,,,"[41.6, 18.3]",4003600,4,0.0104244407,0.0105062779,-8.18372e-05,0.0151750753,0.0141304554,0.0010446198,0.001126457,,,,1.664073,,Right Foot,,,,"[38.7, 49.3]",,Ground Pass,31.14,,,45.0,Midfield third - Center - To right - Short - Ground Pass,0.9290245427,0.9969692826,João Aniceto Grandela Nunes,7977.0,,,,,,,1,Regular Play,André Lourenço Duarte,132838.0,Left Center Back,11,Ujpest,1033,"['4c5ae28a-569b-5c79-8ff3-8f413efabcec', '64e82eb5-e355-50e4-ad66-b5e52b3cfff0']",6,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:06.777,Pass,
,,,,,,,,,,,,,,,,,1.397,,,,,,,,,,,,,ae37ea46-1111-53d2-b3e0-01905356b2d8,149,,,"[40.7, 50.8]",4003600,4,0.0111390809,0.0103709064,0.0007681744,0.0119062057,0.0149470503,-0.0030408446,-0.003809019,,,,1.094727,,Right Foot,,,,"[50.6, 70.0]",,Ground Pass,21.6,,,1.0,Midfield third - Center - To right - Short - Ground Pass,0.9964109616,0.9896820188,Bence Gergényi,404242.0,,,,,,,1,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Center Back,11,Ujpest,1033,"['24260364-ed44-5a99-921f-a219950b14a1', 'bc08931b-d81c-5577-85e4-84b6932b2b85']",9,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:09.266,Pass,
,,,,,,,,,,,,,,,,,1.096,,,,,,,,,,,,,766513ee-59f3-56b8-817e-fd3162882a56,153,,,"[46.5, 66.8]",4003600,4,0.0135513665,0.0117277261,0.0018236404,0.0118250102,0.0123085463,-0.0004835362,-0.0023071766,,,,-2.255188,,Left Foot,,,,"[33.2, 50.5]",,Ground Pass,21.04,,,42.0,Defensive third - Right - To left - Short - Ground Pass,0.847624742,0.988396585,João Aniceto Grandela Nunes,7977.0,,,,,,,1,Regular Play,Bence Gergényi,404242.0,Right Back,11,Ujpest,1033,"['ad253995-7435-54b5-9853-ccda03e3c6b4', 'cc977705-fe03-5160-b4e4-42241339b13a', '15c1d0f0-de9e-5652-b067-542c14494833']",12,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:12.344,Pass,True
,,,,,,,,,,,,,,,,,1.261,,,,,,,,,,,,,21b35606-80ed-54b8-8c6c-2694d7bbbeea,157,,,"[32.0, 49.3]",4003600,4,0.0202674828,0.0147745693,0.0054929135,0.0089756763,0.0118459854,-0.0028703092,-0.0083632227,,,,-0.188603,,Right Foot,,,,"[56.1, 44.7]",,High Pass,24.54,Incomplete,,37.0,Midfield third - Center - Forwards - Short - Ground Pass,0.9592578174,0.205970332,,,,,,,,,1,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Center Back,11,Ujpest,1033,"['5b552516-2f3b-5e0f-a7d2-fded57eda763', '2c7cc741-647e-56c7-89fc-e5c81aa2bd2a', '7de687b3-dd7c-58a1-b031-6808369e92f0']",13,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:13.535,Pass,True
,,,,,,,,,,,,,,,,,1.111,,,,,,,,,,,,,2c7cc741-647e-56c7-89fc-e5c81aa2bd2a,158,,,"[64.0, 35.4]",4003600,4,0.0102223428,0.0118459854,-0.0016236426,0.0204460844,0.0147745693,0.0056715151,0.0072951578,,,,-0.740652,,Right Foot,,,,"[71.0, 29.0]",,Low Pass,9.48,,,53.0,Midfield third - Center - Forwards - Short - Ground Pass,0.8500420372,0.8038455844,Mátyás Katona,404202.0,,,,,Recovery,,1,Regular Play,Bojan Sanković,404227.0,Center Defensive Midfield,12,Nyíregyháza Spartacus,2215,"['21b35606-80ed-54b8-8c6c-2694d7bbbeea', '9527cfe9-6b37-5eea-b8d9-c0ee37b613ab']",14,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:04:14.796,Pass,
,,,,,,,,,,,,,,,,,0.598,,,,,,,,,,,,,30168969-ce3a-58e3-bca2-eb89f940d39e,162,,,"[71.0, 29.3]",4003600,4,0.0104941009,0.0098677864,0.0006263144,0.0164918713,0.0204464253,-0.003954554,-0.0045808684,,,,3.073206,,Right Foot,,,,"[63.7, 29.8]",,Ground Pass,7.32,,,22.0,Midfield third - Center - To right - Short - Ground Pass,0.5237180711,0.9601236582,Bojan Sanković,404227.0,,,,,,,1,Regular Play,Mátyás Katona,404202.0,Left Center Midfield,12,Nyíregyháza Spartacus,2215,"['081ef6c9-bf09-5e89-9b16-945f9314182e', 'f3f67c81-6c5b-5505-9ee7-5d866402f69f', '65de9222-01d6-5558-8016-0eb170c425cf']",16,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:04:16.017,Pass,True
,,,,,,,,,,,,,,,,,0.664,,,,,,,,,,,,,2beac8ab-3c0f-5b70-b456-f9a452e13a72,166,,,"[64.8, 29.8]",4003600,4,0.0091929641,0.0100382855,-0.0008453215,0.0256125983,0.0171334874,0.0084791109,0.0093244324,,,,0.095707,,Left Foot,,,,"[77.3, 31.0]",,Ground Pass,12.56,,,53.0,Midfield third - Center - Forwards - Short - Ground Pass,0.9965301688,0.8137439489,Dorian Babunski,158193.0,,,,,,,1,Regular Play,Bojan Sanković,404227.0,Center Defensive Midfield,12,Nyíregyháza Spartacus,2215,"['2ca51de8-d593-55f2-b7a6-d33093e387e9', '9a9405b2-edf0-5159-bcee-b6cf89d31cbd', 'a9f73ef6-dc09-5d91-852d-9e43e33d6936']",16,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:04:16.655,Pass,True
,,,,,,,,,,,,,,,,,0.898,,,,,,,,,,,,,90c4ad99-1df3-5473-ba51-a3082826d28a,169,,,"[77.7, 33.1]",4003600,4,0.0089980271,0.009172326,-0.0001742989,0.0262037348,0.0252164975,0.0009872373,0.0011615362,,,,1.611315,,Right Foot,,,,"[77.1, 47.9]",,Ground Pass,14.81,,,2.0,Attacking third - Center - To right - Short - Ground Pass,0.9534747254,0.9801723361,Bright Osagie Edomwonyi,9730.0,,,,,,,1,Regular Play,Dorian Babunski,158193.0,Center Attacking Midfield,12,Nyíregyháza Spartacus,2215,"['12eb86b2-89eb-50fc-befc-6fa0fdf4ac79', 'd9849e04-bb4e-5a68-a8ba-c1ebc9d9d360']",18,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:04:18.383,Pass,
,,,,,,,,,,,,,,,,,0.331,,,,,,,,,,,,,c305d507-dd19-5557-875d-6e5a36b8246b,172,,,"[77.1, 47.9]",4003600,4,0.0097504491,0.0089980271,0.000752422,0.0243987087,0.0262037348,-0.0018050261,-0.0025574481,,,,-1.987499,,Left Foot,,,,"[74.4, 41.8]",,Ground Pass,6.67,,,56.0,Attacking third - Center - To left - Short - Ground Pass,0.5374652308,0.940071106,Bálint Lajos Katona,404992.0,,,,,,,1,Regular Play,Bright Osagie Edomwonyi,9730.0,Center Forward,12,Nyíregyháza Spartacus,2215,"['f83b20e0-c68c-5acf-b9eb-98ff6de5d965', '882c5c65-5e26-5cec-91bf-3214e3624dd6']",19,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:04:19.447,Pass,
,,,,,,,,,,,,,,,,,1.272,,,,,,,,,,,,,b09d8f72-097c-5b87-8a19-41a28462f18c,175,,,"[91.6, 30.8]",4003600,4,0.0079236813,0.0093234712,-0.0013997899,0.0303221606,0.0361349545,-0.005812794,-0.004413004,,,,-0.823281,,Left Foot,,,,"[108.1, 13.0]",,Ground Pass,24.27,,,15.0,Attacking third - Left - Forwards - Short - Ground Pass,0.9627037654,0.9155601859,Levente Katona,404971.0,,,,,,,1,Regular Play,Bálint Lajos Katona,404992.0,Right Center Midfield,12,Nyíregyháza Spartacus,2215,"['3ceb4c1f-f293-5e04-875b-06c7f322a331', '384736a5-39b2-568c-ae7a-bd0ed01e4549']",23,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:04:23.626,Pass,
,,,,,,,,,,,,,,,,,1.939,,,,,,,,,,,,,9c43b79f-b487-5766-98ac-302c3e38ffff,182,,,"[3.2, 69.6]",4003600,4,0.0144181773,0.0149609651,-0.0005427878,0.0065910425,0.0065184096,7.26329e-05,0.0006154208,,,,0.158953,,Right Foot,,,,"[16.3, 71.7]",,High Pass,13.27,,,58.0,Defensive third - Right - Forwards - Short - Ground Pass,0.9996196548,0.2894878089,Aljoša Matko,101803.0,,,,,,,1,Regular Play,Attila Fiola,11268.0,Right Defensive Midfield,13,Ujpest,1033,"['bfc80de9-251e-5785-8cd1-74dc0730159a', '753f6e57-d906-5a06-95de-5985bb6d50dd']",29,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:29.671,Pass,
,,,,,,,,,,,,,,,,,0.244,,,,,,,,,,,,,323ab8dd-7b19-5108-ade0-5419cf37e2f1,186,,,"[19.8, 73.1]",4003600,4,0.0252185259,0.012639991,0.0125785349,0.0086198412,0.0084394477,0.0001803935,-0.0123981414,,,,0.060532,,Right Foot,,,,"[26.4, 73.5]",,Low Pass,6.61,Incomplete,,58.0,Defensive third - Right - Forwards - Short - Ground Pass,0.9997869506,0.4169288278,,,,,,,,,1,Regular Play,Aljoša Matko,101803.0,Right Wing,13,Ujpest,1033,"['12a4b85e-f595-5cf6-9ac4-89e3ad1c8032', '621fb616-c210-50de-8836-3f80811965ff']",31,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:31.824,Pass,
,,,,,,,,,,,,,,,,,1.103,,,,,,,,,,,,,b81a1ba2-3c34-5f61-a526-b56a6d9f07e2,188,,,"[92.7, 6.6]",4003600,4,0.0093606161,0.0086198412,0.0007407749,0.0310905743,0.0252185259,0.0058720484,0.0051312735,,,,1.37621,27f7303e-e88e-5f39-ae29-0872a682432b,Left Foot,,,,"[95.4, 20.3]",,Low Pass,13.96,,,49.0,Attacking third - Left - Backwards - Short - Ground Pass,0.8997504324,0.5955058336,Bálint Lajos Katona,404992.0,True,,,,Recovery,,1,Regular Play,Nemanja Antonov,23894.0,Left Wing Back,14,Nyíregyháza Spartacus,2215,['32542a3c-c286-5db1-a4f5-b86be6c69ca1'],33,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:04:33.544,Pass,
,,,,,,,,,,,,,,,,,1.977,,,,,,,,,,,,,f91384e8-77a8-5836-ac7b-960258329e54,198,,,"[28.5, 57.5]",4003600,4,0.0228801593,0.0113739166,0.0115062427,0.0081941038,0.0125160459,-0.0043219421,-0.0158281848,,,,1.724968,,Left Foot,,,,"[26.2, 72.3]",,Low Pass,14.98,Incomplete,,39.0,Defensive third - Right - Backwards - Short - Ground Pass,0.8836977761,0.8223939538,,,,,,,Recovery,,1,Regular Play,Iuri José Picanço Medeiros,7138.0,Center Attacking Midfield,15,Ujpest,1033,['a9ce90ec-7551-5d91-a21e-38c770f329f7'],39,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:39.529,Pass,
,,,,,,,,,,,,,,,,,0.866,,,,,,,,,,,,,89ac0d9a-88f1-5b16-9aaf-ea13909bd77a,202,,,"[93.9, 6.6]",4003600,4,0.0093744621,0.00827411,0.001100352,0.0190200601,0.0228094049,-0.0037893448,-0.0048896968,,,,-3.068552,,Left Foot,,,,"[85.7, 6.0]",,Ground Pass,8.22,,,24.0,Attacking third - Left - Backwards - Short - Ground Pass,0.9983100637,0.8895318508,Nemanja Antonov,23894.0,,,,,,,1,Regular Play,Levente Katona,404971.0,Left Center Back,16,Nyíregyháza Spartacus,2215,"['974aef74-e571-517b-926f-20c42d7b5001', 'c147acf2-1020-5133-b5ee-78ae47fa84fa', '33fc5fdc-b0dd-5f5c-8747-947ad5c2c443']",42,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:04:42.553,Pass,True
,,,,,,,,,,,,,,,,,0.968,,,,,,,,,,,,,b3699988-839a-5be6-9819-3fdf27fd2193,205,,,"[86.3, 6.6]",4003600,4,0.008632699,0.0093744621,-0.000741763,0.0236930493,0.0190200601,0.0046729892,0.0054147523,,,,0.317056,,Left Foot,,,,"[92.7, 8.7]",,Low Pass,6.74,,,15.0,Attacking third - Left - Forwards - Short - Ground Pass,0.6385541307,0.6565920115,Bálint Lajos Katona,404992.0,,,,,,,1,Regular Play,Nemanja Antonov,23894.0,Left Wing Back,16,Nyíregyháza Spartacus,2215,"['b214f579-572f-5617-ad96-478ae03caaf3', 'c90ab668-fbff-558d-8038-ba715f1f6d51']",43,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:04:43.419,Pass,True
,,,,,,,,,,,,,,,,,0.722,,,,,,,,,,,,,101475a7-8da3-5bad-9f4b-91ec47b98f8a,208,,,"[93.1, 8.7]",4003600,4,0.0094193546,0.0085703917,0.0008489629,0.0227776058,0.0236930493,-0.0009154435,-0.0017644065,,,,2.085248,,Right Foot,,,,"[89.2, 15.6]",,Low Pass,7.93,,,49.0,Attacking third - Left - Backwards - Short - Ground Pass,0.9937573598,0.7582836747,Nemanja Antonov,23894.0,,,,,,,1,Regular Play,Bálint Lajos Katona,404992.0,Right Center Midfield,16,Nyíregyháza Spartacus,2215,"['0bf70fdd-ceeb-5c68-a60f-78453d8efaa1', 'b393cf14-7af9-5205-8f4f-56a8900fed38']",45,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:04:45.237,Pass,
